Time,Rep,PopSizeF,PopSizeM,PopSize,Sex,p,chi,tau,t,gamma,surviving_offspring_nr,dead_offspring_nr,Res,NrRejections,NrMatings
1500,7,518,482,1000,1,0.836189,10,0.60676,20033,20033,4,4,0.531194,0,8
1500,7,518,482,1000,1,0.812133,10,0.595082,20033,20033,0,1,0.89138,0,1
1500,7,518,482,1000,1,0.834612,10,0.64021,20033,20033,5,4,0.842295,0,9
1500,7,518,482,1000,1,0.834612,10,0.601715,20033,20033,0,4,0.578864,0,4
1500,7,518,482,1000,1,0.774075,10,0.60676,20033,20033,2,2,1.39073,0,4
1500,7,518,482,1000,1,0.834612,10,0.610499,20033,20033,1,6,1.42684,0,7
1500,7,518,482,1000,1,0.782192,10,0.60676,20033,20033,1,2,1.002,0,3
1500,7,518,482,1000,1,0.838849,10,0.60676,20033,20033,2,2,1.24081,0,4
1500,7,518,482,1000,1,0.824824,10,0.609306,20033,20033,1,4,1.398,0,5
1500,7,518,482,1000,1,0.782192,10,0.60676,20033,20033,3,4,1.09102,0,7
1500,7,518,482,1000,1,0.869623,10,0.60676,20033,20033,1,3,0.973826,0,4
1500,7,518,482,1000,1,0.834612,10,0.60676,20033,20033,3,3,1.01413,0,6
1500,7,518,482,1000,1,0.68998,10,0.65636,20033,20033,2,2,1.27575,0,4
1500,7,518,482,1000,1,0.879637,10,0.60676,20033,20033,0,2,0.771087,0,2
1500,7,518,482,1000,1,0.774075,10,0.605163,20033,20033,2,3,0.673086,0,5
1500,7,518,482,1000,1,0.825706,10,0.601715,20033,20033,1,2,1.29873,0,3
1500,7,518,482,1000,1,0.825706,10,0.568306,20033,20033,1,5,0.97467,0,6
1500,7,518,482,1000,1,0.836189,10,0.60676,20033,20033,3,2,1.47104,0,5
1500,7,518,482,1000,1,0.767333,10,0.610499,20033,20033,1,1,0.814498,0,2
1500,7,518,482,1000,1,0.875798,10,0.595082,20033,20033,2,2,0.903558,0,4
1500,7,518,482,1000,1,0.825706,10,0.610499,20033,20033,0,4,1.31422,0,4
1500,7,518,482,1000,1,0.838849,10,0.610499,20033,20033,1,3,1.28723,0,4
1500,7,518,482,1000,1,0.834612,10,0.603891,20033,20033,0,6,1.19035,0,6
1500,7,518,482,1000,1,0.834612,10,0.60676,20033,20033,0,5,0.547201,0,5
1500,7,518,482,1000,1,0.825416,10,0.60676,20033,20033,2,0,1.16136,0,2
1500,7,518,482,1000,1,0.836189,10,0.605163,20033,20033,1,3,0.701963,0,4
1500,7,518,482,1000,1,0.834612,10,0.60676,20033,20033,4,5,1.34599,0,9
1500,7,518,482,1000,1,0.782192,10,0.60676,20033,20033,0,2,1.37721,0,2
1500,7,518,482,1000,1,0.802643,10,0.605163,20033,20033,4,1,1.06046,0,5
1500,7,518,482,1000,1,0.834612,10,0.610499,20033,20033,3,6,0.691053,0,9
1500,7,518,482,1000,1,0.774075,10,0.60676,20033,20033,3,2,0.958152,0,5
1500,7,518,482,1000,1,0.834612,10,0.60676,20033,20033,3,4,1.44442,0,7
1500,7,518,482,1000,1,0.815392,10,0.670588,20033,20033,2,5,1.04378,0,7
1500,7,518,482,1000,1,0.812133,10,0.637674,20033,20033,2,6,0.752753,0,8
1500,7,518,482,1000,1,0.863793,10,0.60676,20033,20033,4,2,0.994721,0,6
1500,7,518,482,1000,1,0.869623,10,0.60676,20033,20033,6,2,1.0756,0,8
1500,7,518,482,1000,1,0.758091,10,0.614037,20033,20033,3,3,0.804118,0,6
1500,7,518,482,1000,1,0.774075,10,0.60676,20033,20033,1,1,0.963555,0,2
1500,7,518,482,1000,1,0.782192,10,0.605163,20033,20033,1,7,1.03179,0,8
1500,7,518,482,1000,1,0.838849,10,0.595082,20033,20033,2,6,0.574316,0,8
1500,7,518,482,1000,1,0.869623,10,0.654915,20033,20033,3,4,0.834832,0,7
1500,7,518,482,1000,1,0.715104,10,0.605163,20033,20033,2,2,0.646258,0,4
1500,7,518,482,1000,1,0.792676,10,0.60676,20033,20033,2,3,1.44001,0,5
1500,7,518,482,1000,1,0.81079,10,0.595082,20033,20033,3,3,0.917075,0,6
1500,7,518,482,1000,1,0.834612,10,0.632421,20033,20033,1,5,1.3628,0,6
1500,7,518,482,1000,1,0.836189,10,0.60676,20033,20033,2,6,0.561114,0,8
1500,7,518,482,1000,1,0.863793,10,0.595082,20033,20033,2,4,0.744647,0,6
1500,7,518,482,1000,1,0.774075,10,0.60676,20033,20033,3,4,1.19823,0,7
1500,7,518,482,1000,1,0.782192,10,0.568306,20033,20033,1,2,1.49229,0,3
1500,7,518,482,1000,1,0.824824,10,0.603891,20033,20033,2,3,1.00827,0,5
1500,7,518,482,1000,1,0.863793,10,0.60676,20033,20033,2,4,0.570387,0,6
1500,7,518,482,1000,1,0.783939,10,0.628723,20033,20033,2,2,1.41974,0,4
1500,7,518,482,1000,1,0.834612,10,0.601715,20033,20033,2,2,0.545016,0,4
1500,7,518,482,1000,1,0.866622,10,0.60676,20033,20033,0,3,1.06892,0,3
1500,7,518,482,1000,1,0.869623,10,0.60676,20033,20033,2,5,1.37914,0,7
1500,7,518,482,1000,1,0.875798,10,0.654915,20033,20033,2,8,0.940772,0,10
1500,7,518,482,1000,1,0.865043,10,0.605163,20033,20033,1,2,1.10314,0,3
1500,7,518,482,1000,1,0.754085,10,0.605163,20033,20033,2,3,0.964064,0,5
1500,7,518,482,1000,1,0.848816,10,0.601715,20033,20033,3,1,1.32,0,4
1500,7,518,482,1000,1,0.834612,10,0.605163,20033,20033,0,1,0.790453,0,1
1500,7,518,482,1000,1,0.834612,10,0.609306,20033,20033,2,6,1.08193,0,8
1500,7,518,482,1000,1,0.863793,10,0.603891,20033,20033,1,2,1.4133,0,3
1500,7,518,482,1000,1,0.834612,10,0.60676,20033,20033,3,2,0.74945,0,5
1500,7,518,482,1000,1,0.838849,10,0.589667,20033,20033,4,2,0.592486,0,6
1500,7,518,482,1000,1,0.806322,10,0.595082,20033,20033,2,7,0.581111,0,9
1500,7,518,482,1000,1,0.863793,10,0.603891,20033,20033,7,3,1.36502,0,10
1500,7,518,482,1000,1,0.815392,10,0.60676,20033,20033,0,4,0.990455,0,4
1500,7,518,482,1000,1,0.892915,10,0.60676,20033,20033,4,2,1.09547,0,6
1500,7,518,482,1000,1,0.866622,10,0.60676,20033,20033,2,1,0.648329,0,3
1500,7,518,482,1000,1,0.782192,10,0.568306,20033,20033,1,1,1.34874,0,2
1500,7,518,482,1000,1,0.802643,10,0.609306,20033,20033,2,0,0.867513,0,2
1500,7,518,482,1000,1,0.815392,10,0.605163,20033,20033,0,3,1.07356,0,3
1500,7,518,482,1000,1,0.869623,10,0.605163,20033,20033,2,3,0.812224,0,5
1500,7,518,482,1000,1,0.782192,10,0.60676,20033,20033,2,3,0.653249,0,5
1500,7,518,482,1000,1,0.840709,10,0.614037,20033,20033,2,3,0.735084,0,5
1500,7,518,482,1000,1,0.866622,10,0.60676,20033,20033,2,4,0.626428,0,6
1500,7,518,482,1000,1,0.834612,10,0.605163,20033,20033,1,3,1.38089,0,4
1500,7,518,482,1000,1,0.838849,10,0.595082,20033,20033,3,3,0.591583,0,6
1500,7,518,482,1000,1,0.806322,10,0.686329,20033,20033,4,6,1.04985,0,10
1500,7,518,482,1000,1,0.792676,10,0.686329,20033,20033,2,2,1.22797,0,4
1500,7,518,482,1000,1,0.802643,10,0.605163,20033,20033,3,2,0.681758,0,5
1500,7,518,482,1000,1,0.782192,10,0.60676,20033,20033,1,1,0.929059,0,2
1500,7,518,482,1000,1,0.875798,10,0.654915,20033,20033,2,4,1.49606,0,6
1500,7,518,482,1000,1,0.792676,10,0.595082,20033,20033,0,2,1.00115,0,2
1500,7,518,482,1000,1,0.836189,10,0.589667,20033,20033,4,3,1.02375,0,7
1500,7,518,482,1000,1,0.879637,10,0.60676,20033,20033,3,5,1.38606,0,8
1500,7,518,482,1000,1,0.834612,10,0.610499,20033,20033,5,0,0.705627,0,5
1500,7,518,482,1000,1,0.869623,10,0.595082,20033,20033,2,4,0.552608,0,6
1500,7,518,482,1000,1,0.836189,10,0.605163,20033,20033,1,0,0.913396,0,1
1500,7,518,482,1000,1,0.815392,10,0.60676,20033,20033,1,3,0.974147,0,4
1500,7,518,482,1000,1,0.879637,10,0.609306,20033,20033,4,4,0.988084,0,8
1500,7,518,482,1000,1,0.863793,10,0.595082,20033,20033,3,3,0.806414,0,6
1500,7,518,482,1000,1,0.756585,10,0.60676,20033,20033,1,2,0.64766,0,3
1500,7,518,482,1000,1,0.813667,10,0.605163,20033,20033,3,3,1.20905,0,6
1500,7,518,482,1000,1,0.726124,10,0.605163,20033,20033,1,2,0.976246,0,3
1500,7,518,482,1000,1,0.824824,10,0.605163,20033,20033,0,5,0.772299,0,5
1500,7,518,482,1000,1,0.836189,10,0.609306,20033,20033,2,6,1.19398,0,8
1500,7,518,482,1000,1,0.834612,10,0.60676,20033,20033,3,1,0.671791,0,4
1500,7,518,482,1000,1,0.792676,10,0.60676,20033,20033,1,3,0.929009,0,4
1500,7,518,482,1000,1,0.815392,10,0.609306,20033,20033,3,3,1.042,0,6
1500,7,518,482,1000,1,0.732307,10,0.60676,20033,20033,0,4,0.532444,0,4
1500,7,518,482,1000,1,0.782192,10,0.595082,20033,20033,2,2,1.1066,0,4
1500,7,518,482,1000,1,0.840709,10,0.605163,20033,20033,2,3,0.732209,0,5
1500,7,518,482,1000,1,0.854745,10,0.605163,20033,20033,5,6,0.833056,0,11
1500,7,518,482,1000,1,0.802643,10,0.595082,20033,20033,1,9,1.19778,0,10
1500,7,518,482,1000,1,0.825416,10,0.605163,20033,20033,2,2,0.884894,0,4
1500,7,518,482,1000,1,0.825706,10,0.595082,20033,20033,1,4,0.797626,0,5
1500,7,518,482,1000,1,0.834612,10,0.60676,20033,20033,0,4,0.562159,0,4
1500,7,518,482,1000,1,0.834612,10,0.610499,20033,20033,6,6,1.10478,0,12
1500,7,518,482,1000,1,0.802643,10,0.60676,20033,20033,4,4,1.34386,0,8
1500,7,518,482,1000,1,0.833292,10,0.686329,20033,20033,2,2,1.18579,0,4
1500,7,518,482,1000,1,0.834612,10,0.605163,20033,20033,1,1,0.997595,0,2
1500,7,518,482,1000,1,0.866622,10,0.595082,20033,20033,1,1,0.871165,0,2
1500,7,518,482,1000,1,0.879637,10,0.605163,20033,20033,1,4,1.33062,0,5
1500,7,518,482,1000,1,0.782192,10,0.595082,20033,20033,2,2,1.18734,0,4
1500,7,518,482,1000,1,0.792676,10,0.595082,20033,20033,0,2,0.819346,0,2
1500,7,518,482,1000,1,0.838849,10,0.628723,20033,20033,4,2,1.01132,0,6
1500,7,518,482,1000,1,0.774075,10,0.60676,20033,20033,2,2,0.556074,0,4
1500,7,518,482,1000,1,0.774075,10,0.605163,20033,20033,1,4,1.04577,0,5
1500,7,518,482,1000,1,0.892915,10,0.601715,20033,20033,2,2,0.71598,0,4
1500,7,518,482,1000,1,0.833292,10,0.60676,20033,20033,5,2,1.43765,0,7
1500,7,518,482,1000,1,0.774075,10,0.605163,20033,20033,4,5,1.08992,0,9
1500,7,518,482,1000,1,0.879637,10,0.60676,20033,20033,2,1,0.938793,0,3
1500,7,518,482,1000,1,0.865043,10,0.60676,20033,20033,5,1,0.750283,0,6
1500,7,518,482,1000,1,0.774075,10,0.60676,20033,20033,3,4,1.12873,0,7
1500,7,518,482,1000,1,0.836189,10,0.60676,20033,20033,1,1,1.34266,0,2
1500,7,518,482,1000,1,0.782192,10,0.610499,20033,20033,3,1,1.06742,0,4
1500,7,518,482,1000,1,0.834612,10,0.609306,20033,20033,0,2,0.566451,0,2
1500,7,518,482,1000,1,0.863793,10,0.60676,20033,20033,4,2,1.00321,0,6
1500,7,518,482,1000,1,0.879637,10,0.605163,20033,20033,1,3,1.24292,0,4
1500,7,518,482,1000,1,0.88143,10,0.60676,20033,20033,6,3,0.743953,0,9
1500,7,518,482,1000,1,0.825416,10,0.624264,20033,20033,0,4,0.592579,0,4
1500,7,518,482,1000,1,0.802643,10,0.595082,20033,20033,2,3,1.4741,0,5
1500,7,518,482,1000,1,0.782192,10,0.605163,20033,20033,1,4,0.938342,0,5
1500,7,518,482,1000,1,0.806322,10,0.605163,20033,20033,0,5,0.986773,0,5
1500,7,518,482,1000,1,0.906439,10,0.685399,20033,20033,2,2,0.66163,0,4
1500,7,518,482,1000,1,0.869623,10,0.60676,20033,20033,1,1,0.574556,0,2
1500,7,518,482,1000,1,0.834612,10,0.609306,20033,20033,1,5,0.972236,0,6
1500,7,518,482,1000,1,0.782192,10,0.568306,20033,20033,2,2,1.10055,0,4
1500,7,518,482,1000,1,0.825706,10,0.595082,20033,20033,2,4,1.4503,0,6
1500,7,518,482,1000,1,0.824824,10,0.60676,20033,20033,2,6,0.744966,0,8
1500,7,518,482,1000,1,0.865043,10,0.678944,20033,20033,2,6,0.615136,0,8
1500,7,518,482,1000,1,0.836189,10,0.60676,20033,20033,5,1,0.791169,0,6
1500,7,518,482,1000,1,0.774075,10,0.568306,20033,20033,2,1,1.28683,0,3
1500,7,518,482,1000,1,0.774075,10,0.60676,20033,20033,3,1,1.45323,0,4
1500,7,518,482,1000,1,0.782192,10,0.60676,20033,20033,0,2,0.75016,0,2
1500,7,518,482,1000,1,0.825416,10,0.605163,20033,20033,0,2,0.560828,0,2
1500,7,518,482,1000,1,0.792676,10,0.610499,20033,20033,1,4,0.538289,0,5
1500,7,518,482,1000,1,0.838849,10,0.60676,20033,20033,1,4,1.39631,0,5
1500,7,518,482,1000,1,0.825416,10,0.605163,20033,20033,1,2,1.31838,0,3
1500,7,518,482,1000,1,0.806322,10,0.609306,20033,20033,0,1,0.647302,0,1
1500,7,518,482,1000,1,0.825706,10,0.605163,20033,20033,1,4,0.777698,0,5
1500,7,518,482,1000,1,0.821399,10,0.654915,20033,20033,0,1,0.686136,0,1
1500,7,518,482,1000,1,0.774075,10,0.595082,20033,20033,0,4,1.21491,0,4
1500,7,518,482,1000,1,0.806322,10,0.60676,20033,20033,4,4,1.18685,0,8
1500,7,518,482,1000,1,0.802643,10,0.578801,20033,20033,1,2,0.7059,0,3
1500,7,518,482,1000,1,0.802643,10,0.609306,20033,20033,2,3,1.14439,0,5
1500,7,518,482,1000,1,0.825416,10,0.60676,20033,20033,1,3,0.833456,0,4
1500,7,518,482,1000,1,0.802643,10,0.605163,20033,20033,4,1,1.49173,0,5
1500,7,518,482,1000,1,0.869623,10,0.578801,20033,20033,3,1,1.42585,0,4
1500,7,518,482,1000,1,0.753609,10,0.60676,20033,20033,1,3,1.47146,0,4
1500,7,518,482,1000,1,0.834612,10,0.60676,20033,20033,2,3,0.709274,0,5
1500,7,518,482,1000,1,0.879637,10,0.60676,20033,20033,2,4,1.37036,0,6
1500,7,518,482,1000,1,0.838849,10,0.60676,20033,20033,2,4,1.22748,0,6
1500,7,518,482,1000,1,0.815392,10,0.60676,20033,20033,1,1,0.727746,0,2
1500,7,518,482,1000,1,0.892915,10,0.624264,20033,20033,2,4,0.684031,0,6
1500,7,518,482,1000,1,0.879637,10,0.624264,20033,20033,2,8,1.23397,0,10
1500,7,518,482,1000,1,0.834612,10,0.60676,20033,20033,2,4,1.13046,0,6
1500,7,518,482,1000,1,0.88143,10,0.609306,20033,20033,2,4,0.929539,0,6
1500,7,518,482,1000,1,0.834612,10,0.60676,20033,20033,0,4,0.949122,0,4
1500,7,518,482,1000,1,0.753207,10,0.605163,20033,20033,1,2,1.02624,0,3
1500,7,518,482,1000,1,0.834612,10,0.601715,20033,20033,1,3,0.520656,0,4
1500,7,518,482,1000,1,0.825416,10,0.624264,20033,20033,1,1,0.731571,0,2
1500,7,518,482,1000,1,0.825416,10,0.605163,20033,20033,0,4,0.706095,0,4
1500,7,518,482,1000,1,0.834612,10,0.628723,20033,20033,5,4,1.24531,0,9
1500,7,518,482,1000,1,0.825416,10,0.605163,20033,20033,2,4,0.640493,0,6
1500,7,518,482,1000,1,0.782192,10,0.60676,20033,20033,1,1,0.654649,0,2
1500,7,518,482,1000,1,0.792676,10,0.595082,20033,20033,1,2,0.625353,0,3
1500,7,518,482,1000,1,0.756585,10,0.60676,20033,20033,3,9,0.765405,0,12
1500,7,518,482,1000,1,0.825416,10,0.60676,20033,20033,1,5,1.25099,0,6
1500,7,518,482,1000,1,0.863793,10,0.60676,20033,20033,1,3,0.922944,0,4
1500,7,518,482,1000,1,0.792676,10,0.595082,20033,20033,1,6,1.2125,0,7
1500,7,518,482,1000,1,0.782192,10,0.568306,20033,20033,2,1,0.972627,0,3
1500,7,518,482,1000,1,0.821399,10,0.610499,20033,20033,2,3,1.34088,0,5
1500,7,518,482,1000,1,0.756585,10,0.60676,20033,20033,2,4,1.0459,0,6
1500,7,518,482,1000,1,0.933936,10,0.624264,20033,20033,0,3,0.748325,0,3
1500,7,518,482,1000,1,0.834612,10,0.654915,20033,20033,3,6,1.46893,0,9
1500,7,518,482,1000,1,0.869623,10,0.605163,20033,20033,1,2,0.861453,0,3
1500,7,518,482,1000,1,0.834612,10,0.603891,20033,20033,0,3,0.70271,0,3
1500,7,518,482,1000,1,0.834612,10,0.60676,20033,20033,4,3,1.07765,0,7
1500,7,518,482,1000,1,0.785226,10,0.628723,20033,20033,2,2,0.797698,0,4
1500,7,518,482,1000,1,0.836189,10,0.605163,20033,20033,4,0,1.35988,0,4
1500,7,518,482,1000,1,0.879637,10,0.60676,20033,20033,3,2,1.14208,0,5
1500,7,518,482,1000,1,0.834612,10,0.614037,20033,20033,3,2,0.59515,0,5
1500,7,518,482,1000,1,0.834612,10,0.60676,20033,20033,1,3,0.598452,0,4
1500,7,518,482,1000,1,0.782192,10,0.60676,20033,20033,0,1,1.2675,0,1
1500,7,518,482,1000,1,0.834612,10,0.610499,20033,20033,5,6,1.29687,0,11
1500,7,518,482,1000,1,0.792676,10,0.60676,20033,20033,3,0,0.819596,0,3
1500,7,518,482,1000,1,0.892915,10,0.609306,20033,20033,2,1,1.25649,0,3
1500,7,518,482,1000,1,0.836189,10,0.609306,20033,20033,1,4,1.47834,0,5
1500,7,518,482,1000,1,0.821399,10,0.610499,20033,20033,1,2,0.657337,0,3
1500,7,518,482,1000,1,0.821399,10,0.605163,20033,20033,3,2,0.785119,0,5
1500,7,518,482,1000,1,0.838849,10,0.601715,20033,20033,6,1,1.42488,0,7
1500,7,518,482,1000,1,0.815392,10,0.595082,20033,20033,3,2,0.693244,0,5
1500,7,518,482,1000,1,0.806322,10,0.60676,20033,20033,4,3,0.717648,0,7
1500,7,518,482,1000,1,0.782192,10,0.60676,20033,20033,2,1,0.677929,0,3
1500,7,518,482,1000,1,0.834612,10,0.605163,20033,20033,1,3,1.3512,0,4
1500,7,518,482,1000,1,0.834612,10,0.605163,20033,20033,3,3,1.09423,0,6
1500,7,518,482,1000,1,0.806322,10,0.60676,20033,20033,2,1,1.11812,0,3
1500,7,518,482,1000,1,0.758091,10,0.584475,20033,20033,4,6,0.608702,0,10
1500,7,518,482,1000,1,0.825416,10,0.624264,20033,20033,2,2,1.08323,0,4
1500,7,518,482,1000,1,0.806322,10,0.60676,20033,20033,1,3,1.20649,0,4
1500,7,518,482,1000,1,0.782192,10,0.595082,20033,20033,1,2,1.45222,0,3
1500,7,518,482,1000,1,0.865043,10,0.60676,20033,20033,4,3,0.578604,0,7
1500,7,518,482,1000,1,0.754085,10,0.605163,20033,20033,0,3,0.501467,0,3
1500,7,518,482,1000,1,0.879637,10,0.609306,20033,20033,3,4,0.706629,0,7
1500,7,518,482,1000,1,0.732307,10,0.589667,20033,20033,2,6,1.02631,0,8
1500,7,518,482,1000,1,0.802643,10,0.60676,20033,20033,1,2,0.556207,0,3
1500,7,518,482,1000,1,0.782192,10,0.605163,20033,20033,1,3,1.24757,0,4
1500,7,518,482,1000,1,0.879637,10,0.614037,20033,20033,0,3,1.47931,0,3
1500,7,518,482,1000,1,0.879637,10,0.609306,20033,20033,4,3,1.32169,0,7
1500,7,518,482,1000,1,0.865043,10,0.595082,20033,20033,2,4,1.2294,0,6
1500,7,518,482,1000,1,0.774075,10,0.601715,20033,20033,2,1,1.04273,0,3
1500,7,518,482,1000,1,0.865043,10,0.605163,20033,20033,4,5,1.19651,0,9
1500,7,518,482,1000,1,0.865043,10,0.60676,20033,20033,4,5,1.02978,0,9
1500,7,518,482,1000,1,0.753609,10,0.632421,20033,20033,1,4,0.571868,0,5
1500,7,518,482,1000,1,0.866622,10,0.605163,20033,20033,1,5,0.841894,0,6
1500,7,518,482,1000,1,0.802643,10,0.60676,20033,20033,5,0,0.615472,0,5
1500,7,518,482,1000,1,0.836533,10,0.628723,20033,20033,2,2,1.32041,0,4
1500,7,518,482,1000,1,0.834612,10,0.60676,20033,20033,2,3,0.578375,0,5
1500,7,518,482,1000,1,0.865043,10,0.60676,20033,20033,6,4,0.726448,0,10
1500,7,518,482,1000,1,0.834612,10,0.628723,20033,20033,1,3,0.808514,0,4
1500,7,518,482,1000,1,0.834612,10,0.559801,20033,20033,3,1,1.26564,0,4
1500,7,518,482,1000,1,0.836189,10,0.622002,20033,20033,2,2,1.47019,0,4
1500,7,518,482,1000,1,0.774075,10,0.60676,20033,20033,3,4,1.14783,0,7
1500,7,518,482,1000,1,0.834612,10,0.624264,20033,20033,3,1,0.799131,0,4
1500,7,518,482,1000,1,0.782192,10,0.628723,20033,20033,0,1,0.915933,0,1
1500,7,518,482,1000,1,0.866622,10,0.609306,20033,20033,1,2,1.25274,0,3
1500,7,518,482,1000,1,0.834612,10,0.605163,20033,20033,2,2,1.27759,0,4
1500,7,518,482,1000,1,0.782192,10,0.609306,20033,20033,1,3,0.954416,0,4
1500,7,518,482,1000,1,0.834612,10,0.60676,20033,20033,1,3,0.574452,0,4
1500,7,518,482,1000,1,0.88143,10,0.605163,20033,20033,0,2,1.11916,0,2
1500,7,518,482,1000,1,0.754085,10,0.605163,20033,20033,0,4,1.42945,0,4
1500,7,518,482,1000,1,0.88143,10,0.605163,20033,20033,4,5,1.47182,0,9
1500,7,518,482,1000,1,0.782192,10,0.60676,20033,20033,1,2,0.771692,0,3
1500,7,518,482,1000,1,0.815392,10,0.605163,20033,20033,5,4,1.47238,0,9
1500,7,518,482,1000,1,0.865043,10,0.628723,20033,20033,2,4,0.586257,0,6
1500,7,518,482,1000,1,0.834612,10,0.60676,20033,20033,6,8,0.545501,0,14
1500,7,518,482,1000,1,0.825706,10,0.61659,20033,20033,1,2,0.846401,0,3
1500,7,518,482,1000,1,0.834612,10,0.60676,20033,20033,4,0,1.41453,0,4
1500,7,518,482,1000,1,0.732307,10,0.60676,20033,20033,1,1,0.62484,0,2
1500,7,518,482,1000,1,0.865043,10,0.603891,20033,20033,3,3,1.49709,0,6
1500,7,518,482,1000,1,0.854745,10,0.60676,20033,20033,3,3,1.18532,0,6
1500,7,518,482,1000,1,0.812133,10,0.609306,20033,20033,0,1,0.894478,0,1
1500,7,518,482,1000,1,0.782192,10,0.609306,20033,20033,3,3,1.07053,0,6
1500,7,518,482,1000,1,0.848573,10,0.573167,20033,20033,2,1,1.08679,0,3
1500,7,518,482,1000,1,0.836189,10,0.60676,20033,20033,1,1,0.81362,0,2
1500,7,518,482,1000,1,0.792676,10,0.60676,20033,20033,2,3,1.05783,0,5
1500,7,518,482,1000,1,0.782192,10,0.595082,20033,20033,3,3,1.28701,0,6
1500,7,518,482,1000,1,0.836189,10,0.60676,20033,20033,3,3,0.820762,0,6
1500,7,518,482,1000,1,0.866622,10,0.601715,20033,20033,2,4,1.02683,0,6
1500,7,518,482,1000,1,0.756585,10,0.605163,20033,20033,3,1,0.557203,0,4
1500,7,518,482,1000,1,0.792676,10,0.605163,20033,20033,2,1,1.12795,0,3
1500,7,518,482,1000,1,0.782192,10,0.609306,20033,20033,2,3,1.10011,0,5
1500,7,518,482,1000,1,0.869623,10,0.605163,20033,20033,2,0,0.981418,0,2
1500,7,518,482,1000,1,0.774075,10,0.605163,20033,20033,1,1,1.3382,0,2
1500,7,518,482,1000,1,0.866622,10,0.603891,20033,20033,2,3,1.19682,0,5
1500,7,518,482,1000,1,0.886901,10,0.595082,20033,20033,0,0,0.538924,0,0
1500,7,518,482,1000,1,0.834612,10,0.605163,20033,20033,1,1,0.641724,0,2
1500,7,518,482,1000,1,0.836189,10,0.605163,20033,20033,1,3,0.715682,0,4
1500,7,518,482,1000,1,0.825706,10,0.60676,20033,20033,2,2,0.92869,0,4
1500,7,518,482,1000,1,0.782192,10,0.60676,20033,20033,2,3,0.718806,0,5
1500,7,518,482,1000,1,0.869623,10,0.609306,20033,20033,4,0,1.26353,0,4
1500,7,518,482,1000,1,0.715104,10,0.605163,20033,20033,1,0,0.709694,0,1
1500,7,518,482,1000,1,0.813667,10,0.605163,20033,20033,2,1,1.49672,0,3
1500,7,518,482,1000,1,0.825706,10,0.60676,20033,20033,2,4,1.31991,0,6
1500,7,518,482,1000,1,0.834612,10,0.605163,20033,20033,2,5,1.08126,0,7
1500,7,518,482,1000,1,0.834612,10,0.609306,20033,20033,1,3,0.750338,0,4
1500,7,518,482,1000,1,0.840709,10,0.60676,20033,20033,1,1,1.1594,0,2
1500,7,518,482,1000,1,0.834612,10,0.60676,20033,20033,2,1,1.49407,0,3
1500,7,518,482,1000,1,0.865043,10,0.605163,20033,20033,3,2,0.518663,0,5
1500,7,518,482,1000,1,0.834612,10,0.60676,20033,20033,0,3,1.38337,0,3
1500,7,518,482,1000,1,0.825706,10,0.605163,20033,20033,1,3,1.48758,0,4
1500,7,518,482,1000,1,0.783939,10,0.605163,20033,20033,3,0,0.94018,0,3
1500,7,518,482,1000,1,0.834612,10,0.605163,20033,20033,2,1,0.617499,0,3
1500,7,518,482,1000,1,0.825706,10,0.610499,20033,20033,2,7,1.35606,0,9
1500,7,518,482,1000,1,0.802643,10,0.578244,20033,20033,1,2,1.05275,0,3
1500,7,518,482,1000,1,0.879637,10,0.610499,20033,20033,2,4,1.36044,0,6
1500,7,518,482,1000,1,0.834612,10,0.60676,20033,20033,1,3,1.32738,0,4
1500,7,518,482,1000,1,0.754085,10,0.605163,20033,20033,2,2,1.11856,0,4
1500,7,518,482,1000,1,0.865043,10,0.60676,20033,20033,0,5,1.14048,0,5
1500,7,518,482,1000,1,0.869623,10,0.601715,20033,20033,2,2,0.981128,0,4
1500,7,518,482,1000,1,0.782192,10,0.60676,20033,20033,2,4,0.711714,0,6
1500,7,518,482,1000,1,0.834612,10,0.631937,20033,20033,1,1,0.922287,0,2
1500,7,518,482,1000,1,0.840709,10,0.595082,20033,20033,2,1,1.28048,0,3
1500,7,518,482,1000,1,0.782192,10,0.60676,20033,20033,2,5,0.612032,0,7
1500,7,518,482,1000,1,0.782192,10,0.601715,20033,20033,0,2,0.831136,0,2
1500,7,518,482,1000,1,0.906439,10,0.678944,20033,20033,0,2,0.962732,0,2
1500,7,518,482,1000,1,0.906439,10,0.605163,20033,20033,4,3,1.4477,0,7
1500,7,518,482,1000,1,0.825416,10,0.60676,20033,20033,2,3,0.71957,0,5
1500,7,518,482,1000,1,0.802643,10,0.60676,20033,20033,2,6,0.527382,0,8
1500,7,518,482,1000,1,0.782192,10,0.595082,20033,20033,1,5,1.49108,0,6
1500,7,518,482,1000,1,0.866622,10,0.685399,20033,20033,1,3,1.10714,0,4
1500,7,518,482,1000,1,0.802643,10,0.60676,20033,20033,1,3,1.43686,0,4
1500,7,518,482,1000,1,0.866622,10,0.610499,20033,20033,0,6,0.574584,0,6
1500,7,518,482,1000,1,0.825416,10,0.60676,20033,20033,4,3,0.571226,0,7
1500,7,518,482,1000,1,0.782192,10,0.60676,20033,20033,0,5,1.10957,0,5
1500,7,518,482,1000,1,0.892915,10,0.609306,20033,20033,4,2,1.43016,0,6
1500,7,518,482,1000,1,0.825706,10,0.605163,20033,20033,0,3,1.14437,0,3
