Time,Rep,PopSizeF,PopSizeM,PopSize,avg_tau,avg_p,avg_chi,avg_t,avg_gamma,avg_surviving_offspring_per_mother,avg_dead_offspring_per_mother,avg_Res
9500,90,515,485,1000,0.0329853,-0.639621,10,0.0315127,0.968514,2.95922,1.91262,1.00363
9600,90,492,508,1000,0.0324816,-0.671542,10,0.031668,0.958104,2.93293,2.01829,0.996572
9700,90,483,517,1000,0.0375244,-0.658333,10,0.0379991,0.965567,2.96273,1.91097,0.993047
9800,90,505,495,1000,0.0343656,-0.644531,10,0.0359089,0.982213,3.08515,1.92475,1.01601
9900,90,507,493,1000,0.026533,-0.671598,10,0.0258076,0.956288,2.96647,2.04536,0.988911
10000,90,526,474,1000,0.0276718,-0.662198,10,0.0259752,0.982294,3.03422,1.95437,1.00262
10100,90,498,502,1000,0.0212979,-0.67922,10,0.020961,0.964325,2.99398,1.98996,0.989091
10200,90,542,458,1000,0.0373836,-0.70813,10,0.0388942,0.951838,2.96679,1.91697,0.997663
10300,90,497,503,1000,0.0265481,-0.729056,10,0.0266247,0.969714,2.87726,2.09054,0.990209
10400,90,526,474,1000,0.023364,-0.728938,10,0.0250638,1.00823,3.09316,1.87072,1.00567
10500,90,521,479,1000,0.0250308,-0.680702,10,0.0266127,0.98038,3.19386,1.95777,1.00364
10600,90,499,501,1000,0.0288231,-0.652329,10,0.0274113,0.972896,3.17234,1.96192,1.0023
10700,90,488,512,1000,0.0323796,-0.621569,10,0.0330111,0.953474,2.95287,1.94467,0.99412
10800,90,489,511,1000,0.0378505,-0.671101,10,0.037811,0.961097,3.05521,1.96319,0.994452
10900,90,529,471,1000,0.0322158,-0.652588,10,0.0323443,0.96364,3.25709,1.93384,0.999936
11000,90,533,467,1000,0.0265763,-0.63921,10,0.026484,0.974275,3.0469,2.02439,1.01133
11100,90,491,509,1000,0.0248818,-0.701351,10,0.0241911,0.980604,3.13849,1.92057,1.00365
11200,90,518,482,1000,0.0483814,-0.750615,10,0.0468742,0.939559,3.00386,1.93436,0.9957
11300,90,512,488,1000,0.0324451,-0.739213,10,0.0328939,0.967637,3.04492,1.97266,0.98856
11400,90,512,488,1000,0.0242076,-0.75247,10,0.0245171,0.979145,3.10352,1.94922,1.00566
11500,90,502,498,1000,0.0334587,-0.721918,10,0.0338319,0.971585,2.98207,1.9741,1.0033
11600,90,510,490,1000,0.0288209,-0.736522,10,0.0282269,0.968163,3.01765,1.92745,0.993628
11700,90,485,515,1000,0.0244249,-0.806739,10,0.0254162,0.983488,2.99794,1.92577,1.01143
11800,90,521,479,1000,0.0270293,-0.847356,10,0.0289442,0.983315,3.11324,1.89635,1.00447
11900,90,521,479,1000,0.0371301,-0.851685,10,0.0369702,0.990369,3.20921,1.88292,1.01227
12000,90,490,510,1000,0.0401291,-0.908746,10,0.0393552,0.953931,3.01429,2.03469,1.00297
12100,90,515,485,1000,0.0366579,-0.93665,10,0.0362562,0.9635,3.08932,1.93786,1.00279
12200,90,495,505,1000,0.0370407,-0.974035,10,0.0366053,0.961918,3.02424,1.99192,0.997276
12300,90,494,506,1000,0.0296839,-0.956037,10,0.0296531,0.968754,3.03239,1.97571,1.00045
12400,90,524,476,1000,0.0376732,-0.898617,10,0.0373805,0.965927,3.19466,2.08015,1.00858
12500,90,500,500,1000,0.0385751,-0.905727,10,0.0388459,0.975069,3.06,1.934,1.00745
12600,90,531,469,1000,0.0340514,-0.890905,10,0.0327308,0.978944,2.92844,1.98682,1.0136
12700,90,485,515,1000,0.0315527,-0.847226,10,0.0327541,0.984651,2.9732,1.98144,1.00492
12800,90,478,522,1000,0.0245145,-0.78922,10,0.0258702,0.976881,2.99163,1.96653,0.993059
12900,90,506,494,1000,0.0188206,-0.757297,10,0.0184128,0.96714,3.00988,1.99407,0.985156
13000,90,510,490,1000,0.0233737,-0.746413,10,0.0249583,0.97762,3.04118,1.96863,1.00594
13100,90,517,483,1000,0.0222535,-0.722384,10,0.0213011,0.981766,3.05222,1.95358,0.993711
13200,90,526,474,1000,0.0206956,-0.69939,10,0.0209237,0.941645,2.9962,2.05894,0.965984
13300,90,491,509,1000,0.0258109,-0.681448,10,0.0251739,0.989275,2.99593,2.07739,1.01814
13400,90,479,521,1000,0.0264112,-0.690487,10,0.0265996,0.96654,3.08559,2.05637,0.999698
13500,90,530,470,1000,0.0317495,-0.716823,10,0.0311024,0.950093,2.94528,2.02453,0.983791
13600,90,508,492,1000,0.0241028,-0.672793,10,0.0222289,0.965624,3.05118,2.01969,0.999018
13700,90,516,484,1000,0.0241219,-0.660401,10,0.0239412,0.979868,2.92248,1.88566,1.00851
13800,90,465,535,1000,0.0280063,-0.64935,10,0.0287204,0.954375,2.86667,2.07527,0.999481
13900,90,483,517,1000,0.0270658,-0.676028,10,0.0269416,0.948473,2.93996,2.03934,0.980454
14000,90,506,494,1000,0.0383884,-0.645512,10,0.0392023,0.971747,2.99209,1.98814,0.997375
14100,90,496,504,1000,0.0319031,-0.635465,10,0.0306451,0.952377,3.00403,1.96169,0.992205
14200,90,498,502,1000,0.0397212,-0.640391,10,0.0390668,0.986159,3.08032,1.7751,1.01141
14300,90,507,493,1000,0.0201022,-0.617771,10,0.0217429,0.978735,3.05128,1.95069,1.00962
14400,90,528,472,1000,0.0233327,-0.546838,10,0.0235592,0.973548,3.04167,2.04545,1.00415
14500,90,504,496,1000,0.0210383,-0.509976,10,0.021078,0.98948,2.98214,1.98214,1.01035
14600,90,498,502,1000,0.022262,-0.625568,10,0.0239169,1.00402,3.06426,2.0241,1.00561
14700,90,506,494,1000,0.0175846,-0.780216,10,0.0189189,0.986769,3.22727,1.92292,1.00207
14800,90,479,521,1000,0.0286349,-0.741762,10,0.0289866,0.987688,3.06889,1.9833,1.00855
14900,90,492,508,1000,0.0330803,-0.678441,10,0.0340974,0.966691,3.11179,1.90447,0.988432
15000,90,503,497,1000,0.0448852,-0.810191,10,0.0468384,0.958459,3.08151,1.98608,1.00478
15100,90,494,506,1000,0.034523,-0.772583,10,0.0341246,0.966892,3.04858,1.93522,0.996558
15200,90,506,494,1000,0.0323069,-0.938079,10,0.0336615,0.979259,3.09881,2.0336,1.00321
15300,90,485,515,1000,0.0249771,-0.840443,10,0.0269346,0.984502,3.06598,1.91134,1.01051
15400,90,505,495,1000,0.0326811,-0.787409,10,0.0347461,0.961696,2.87327,1.9901,0.993646
15500,90,485,515,1000,0.0275138,-0.723134,10,0.0282339,0.960898,2.90103,2.12784,1.00734
15600,90,492,508,1000,0.0254284,-0.650179,10,0.0259918,0.971974,2.92886,1.98171,1.00589
15700,90,515,485,1000,0.0278511,-0.559349,10,0.0273757,0.973097,3.03689,1.97282,0.99466
15800,90,497,503,1000,0.0287258,-0.520952,10,0.0297099,0.956649,3.09457,2.00805,0.989626
15900,90,485,515,1000,0.0236193,-0.44936,10,0.0237747,0.986954,3.14639,1.90928,0.993961
16000,90,518,482,1000,0.0244064,-0.503164,10,0.0262895,0.975469,3.07336,1.81467,1.02139
16100,90,499,501,1000,0.0334434,-0.558983,10,0.0323654,0.954331,2.95792,2.11824,0.997335
16200,90,479,521,1000,0.0297954,-0.542734,10,0.0309981,0.961271,2.97077,1.94363,0.999796
16300,90,486,514,1000,0.038824,-0.540328,10,0.0366938,0.942794,2.89918,1.9177,0.979083
16400,90,500,500,1000,0.0277174,-0.546348,10,0.0264671,0.953904,2.998,2.054,0.989945
16500,90,508,492,1000,0.0280121,-0.524618,10,0.0298355,0.962877,3.17717,1.98622,0.991243
16600,90,488,512,1000,0.0404528,-0.552675,10,0.0416029,0.964802,3.03484,2.00205,1.01035
16700,90,502,498,1000,0.0305769,-0.546768,10,0.0302183,0.974921,3.03386,1.98207,1.00061
16800,90,504,496,1000,0.0280247,-0.565523,10,0.0266872,0.956615,2.96627,2.02976,0.993359
16900,90,500,500,1000,0.0378672,-0.55078,10,0.0367799,0.951958,3.136,1.894,0.997213
17000,90,519,481,1000,0.0241864,-0.554461,10,0.0229609,0.956635,3.01156,2.07707,1.00216
17100,90,462,538,1000,0.0249593,-0.483864,10,0.0244536,0.96854,3.06926,1.97186,1.00107
17200,90,498,502,1000,0.00742628,-0.328131,10,0.00751457,0.9976,2.99598,1.91767,1.01357
17300,90,509,491,1000,0.00598358,-0.371437,10,0.00674968,1.01772,3.1002,1.82318,1.00532
17400,90,516,484,1000,0.0068584,-0.43079,10,0.00705301,0.983593,3.0407,1.87016,0.993572
17500,90,489,511,1000,0.0179319,-0.449666,10,0.0181904,0.976397,3.1002,2.02863,0.994047
17600,90,508,492,1000,0.0198149,-0.503361,10,0.0198121,0.985698,2.92913,1.9685,1.00963
17700,90,507,493,1000,0.0140832,-0.492536,10,0.013619,0.978327,3.02761,1.96055,1.00752
17800,90,515,485,1000,0.0231213,-0.45449,10,0.0245421,0.98301,3.09903,1.89709,1.00543
17900,90,475,525,1000,0.0148416,-0.506538,10,0.0158199,0.969877,3.06105,2.01684,0.989879
18000,90,492,508,1000,0.0290557,-0.512319,10,0.0277964,0.963169,2.97561,2.03659,0.995993
18100,90,505,495,1000,0.0145985,-0.480563,10,0.0149179,0.991843,3.0198,1.8495,1.01225
18200,90,508,492,1000,0.0202224,-0.502497,10,0.0194304,0.976261,3,1.96654,1.00181
18300,90,506,494,1000,0.0224282,-0.419743,10,0.0222755,0.968442,2.99209,2.09289,0.995626
18400,90,498,502,1000,0.00948039,-0.367949,10,0.00900893,1.00274,2.96586,1.98594,1.00477
18500,90,482,518,1000,0.00622681,-0.292817,10,0.00612522,1.00355,3.19295,1.94606,1.00973
18600,90,524,476,1000,0.00559287,-0.337576,10,0.00598606,1.00685,2.97137,1.98092,1.00286
18700,90,486,514,1000,0.00815223,-0.384753,10,0.00893777,0.992101,3.09465,1.87037,1.00652
18800,90,503,497,1000,0.0164135,-0.440916,10,0.0155929,0.988644,2.9841,1.92247,1.00103
18900,90,480,520,1000,0.0359679,-0.477302,10,0.0362994,0.955924,2.97083,1.91458,0.996132
19000,90,487,513,1000,0.041161,-0.466943,10,0.0409166,0.955865,3.07803,2.07598,1.00358
19100,90,504,496,1000,0.0325433,-0.511553,10,0.0317864,0.976533,3.02579,2.01786,1.01588
19200,90,516,484,1000,0.0248449,-0.486481,10,0.0254339,0.986727,3.12209,1.83915,1.0158
19300,90,522,478,1000,0.0288576,-0.492336,10,0.0275886,0.935137,3.07854,1.95594,0.976159
19400,90,535,465,1000,0.0263498,-0.43937,10,0.0257699,0.962279,3.1271,1.95888,0.988574
19500,90,494,506,1000,0.0173822,-0.484216,10,0.017618,0.974693,2.96559,1.9332,1.00285
19600,90,494,506,1000,0.0117829,-0.455919,10,0.0119395,0.986556,2.94939,1.917,0.99959
19700,90,532,468,1000,0.0232077,-0.450058,10,0.0220841,0.971849,3.07895,1.90602,1.00543
19800,90,509,491,1000,0.0225698,-0.458407,10,0.0230227,0.979306,3.19057,1.85658,1.00197
19900,90,501,499,1000,0.0241001,-0.477505,10,0.0240245,0.981563,3.19561,1.93413,0.996802
20000,90,531,469,1000,0.019444,-0.443956,10,0.0174992,0.995819,3.11676,1.88701,1.01599
20100,90,501,499,1000,0.0213594,-0.436296,10,0.020536,0.997967,2.98204,1.88822,1.00716
20200,90,498,502,1000,0.0100694,-0.415593,10,0.0113093,1.03331,3.0261,1.82129,1.01778
20300,90,490,510,1000,0.00757495,-0.370818,10,0.00958717,1.00381,3.07551,1.93061,1.00254
20400,90,484,516,1000,0.00656785,-0.342148,10,0.00590463,1.01659,3.20455,1.79545,1.01202
20500,90,484,516,1000,0.0096368,-0.386545,10,0.00830523,0.973491,3.10537,1.86777,0.993836
20600,90,529,471,1000,0.0124879,-0.366091,10,0.0132881,0.989397,3.01323,1.88847,1.00061
20700,90,476,524,1000,0.0099877,-0.36996,10,0.00931057,1.01224,3.01261,1.96218,1.01114
20800,90,501,499,1000,0.0116339,-0.372448,10,0.0106776,1.00722,3.15569,1.79042,1.02473
20900,90,508,492,1000,0.00643027,-0.345725,10,0.00562822,0.973866,3.08071,2.04724,0.980059
21000,90,496,504,1000,0.00648852,-0.256469,10,0.00692099,0.99572,2.97379,1.85484,1.01054
21100,90,527,473,1000,0.00584894,-0.153672,10,0.00564182,0.987204,3.08159,1.82732,0.998911
21200,90,484,516,1000,0.00694214,-0.156126,10,0.00706307,1.00877,3.1281,1.98967,1.00919
21300,90,488,512,1000,0.00457766,-0.251163,10,0.00408851,0.985015,2.94877,1.86475,0.994712
21400,90,497,503,1000,0.00497831,-0.321394,10,0.00488357,0.998875,3.02012,1.94366,1.00274
21500,90,469,531,1000,0.0125905,-0.323166,10,0.0108937,0.997625,2.94883,1.9936,1.00425
21600,90,485,515,1000,0.007233,-0.391934,10,0.00694147,0.997776,2.97938,1.8433,1.00043
21700,90,487,513,1000,0.0178183,-0.506591,10,0.0177012,0.996195,2.95893,1.93224,1.00646
21800,90,501,499,1000,0.0321961,-0.56482,10,0.0322418,0.965457,3.09381,2.05589,0.999192
21900,90,478,522,1000,0.0296679,-0.588642,10,0.0300297,0.994001,3.05439,1.90167,1.00807
22000,90,502,498,1000,0.0344916,-0.582739,10,0.036819,0.973217,2.90438,1.86454,1.011
22100,90,502,498,1000,0.0257998,-0.633674,10,0.0239498,0.959349,3.06375,2.00996,0.982785
22200,90,480,520,1000,0.0230216,-0.628139,10,0.0237961,0.958126,3.0125,2.08125,0.993688
22300,90,484,516,1000,0.0248255,-0.58113,10,0.023732,1.01045,3.03099,1.90909,1.02412
22400,90,510,490,1000,0.0300393,-0.573277,10,0.0315917,0.944678,2.97647,2.00196,0.995087
22500,90,504,496,1000,0.0281339,-0.662479,10,0.0292771,0.985652,3.18452,1.94444,0.998562
22600,90,508,492,1000,0.0225106,-0.692938,10,0.0221612,0.978922,2.98031,1.96457,1.00663
22700,90,469,531,1000,0.0164643,-0.615034,10,0.0163899,0.992715,3.02345,2.0064,1.00999
22800,90,539,461,1000,0.0127482,-0.55222,10,0.0125025,0.988589,3.00186,1.93506,0.991798
22900,90,506,494,1000,0.0156431,-0.675764,10,0.0143608,0.990845,3.06522,1.98617,1.00302
23000,90,522,478,1000,0.0122307,-0.620558,10,0.0131733,1.00088,3.02874,1.95211,1.01445
23100,90,496,504,1000,0.0184078,-0.762867,10,0.0165667,0.989742,2.98992,1.80444,0.998345
23200,90,508,492,1000,0.0196754,-0.754028,10,0.0196342,0.979528,3.07874,1.90945,0.999748
23300,90,514,486,1000,0.0159987,-0.750428,10,0.0161664,0.977236,3.04864,1.98054,0.997999
23400,90,473,527,1000,0.0292855,-0.77579,10,0.0280057,0.965392,2.91966,1.97252,0.994848
23500,90,492,508,1000,0.030481,-0.815369,10,0.029598,0.973107,3.09146,1.84959,0.997886
23600,90,530,470,1000,0.0258629,-0.843256,10,0.0258716,0.948186,2.99245,1.96981,0.994946
23700,90,511,489,1000,0.037376,-0.868535,10,0.035849,0.94893,2.86888,2.08415,0.985991
23800,90,531,469,1000,0.0397945,-0.908809,10,0.0397019,0.954069,3.01318,1.9661,0.996639
23900,90,493,507,1000,0.0174587,-0.858251,10,0.0183736,0.996292,3.07911,1.95132,1.00942
24000,90,502,498,1000,0.0254044,-0.859915,10,0.0258717,0.96456,2.97211,1.9502,0.991759
24100,90,485,515,1000,0.0283571,-0.822893,10,0.0302251,0.98705,2.94227,1.88247,1.01469
24200,90,475,525,1000,0.0195518,-0.792855,10,0.0180394,0.96549,2.88842,1.97053,1.00161
24300,90,496,504,1000,0.0353157,-0.796796,10,0.0358347,0.964992,2.96774,2.03024,0.995523
24400,90,507,493,1000,0.0314652,-0.751387,10,0.030337,0.974616,3.14793,1.97239,1.01215
24500,90,496,504,1000,0.0313943,-0.751131,10,0.0313201,0.957146,2.96169,2.11089,0.982225
24600,90,498,502,1000,0.03668,-0.745292,10,0.0380193,0.971906,3.14257,1.92771,1.0013
24700,90,514,486,1000,0.0328782,-0.769992,10,0.032771,0.954572,3.06031,1.99611,0.994647
24800,90,505,495,1000,0.030678,-0.776486,10,0.0299803,0.96361,3.0297,1.99802,0.998577
24900,90,475,525,1000,0.0188541,-0.693972,10,0.0182401,0.970618,2.99789,2.03368,0.990007
25000,90,481,519,1000,0.036795,-0.663142,10,0.0350685,0.95207,2.94802,1.94387,1.00368
25100,90,498,502,1000,0.0386012,-0.66098,10,0.0403541,0.973737,2.98594,2.01004,1.01219
25200,90,491,509,1000,0.0331635,-0.726075,10,0.0328574,0.966903,2.97963,1.81874,1.00687
25300,90,508,492,1000,0.0367032,-0.711651,10,0.0375153,0.968415,3.0689,1.95079,1.00353
25400,90,518,482,1000,0.0418632,-0.731211,10,0.0430495,0.959372,3.0444,1.93436,1.00754
25500,90,493,507,1000,0.0368602,-0.830274,10,0.0344749,0.929932,2.84178,1.9716,0.983497
25600,90,522,478,1000,0.027478,-0.868962,10,0.0276902,0.956594,2.97318,2.03257,0.992029
25700,90,526,474,1000,0.0369541,-0.934336,10,0.0385434,0.975631,2.97148,1.94867,1.01266
25800,90,516,484,1000,0.0205553,-1.00075,10,0.0213502,0.975172,3.0155,1.93798,1.00153
25900,90,481,519,1000,0.0283791,-0.976471,10,0.029634,0.979271,3.18919,1.95426,1.00891
26000,90,480,520,1000,0.0268221,-1.02156,10,0.026103,0.972249,3.01458,2.01042,1.00782
26100,90,509,491,1000,0.0198828,-1.0445,10,0.0212074,0.986788,3.20236,1.88016,1.00755
26200,90,476,524,1000,0.032127,-1.04679,10,0.0315041,0.959198,3.01891,1.94958,1.00006
26300,90,502,498,1000,0.023589,-1.05174,10,0.0238982,0.981843,3.19721,1.9004,1.00057
26400,90,486,514,1000,0.0308047,-1.05667,10,0.0296804,0.966212,2.95473,1.94444,1.00773
26500,90,502,498,1000,0.0260166,-1.1566,10,0.026002,0.961845,2.96614,2.06375,0.987878
26600,90,518,482,1000,0.0321071,-1.10576,10,0.0318764,0.986858,3.14479,2.05405,1.00401
26700,90,498,502,1000,0.0286463,-1.05899,10,0.0318894,0.974047,2.89357,1.89157,1.00986
26800,90,491,509,1000,0.0234197,-1.04559,10,0.0232893,0.961997,3.03666,2.11813,0.992168
26900,90,499,501,1000,0.0246136,-1.01266,10,0.0260298,1.00335,2.98196,1.998,1.01952
27000,90,494,506,1000,0.0261725,-1.03004,10,0.0258118,0.976785,2.98785,1.91296,1.00483
27100,90,478,522,1000,0.0225587,-1.03501,10,0.0230339,0.971126,2.95397,2.04603,0.987702
27200,90,513,487,1000,0.0247324,-1.091,10,0.0251029,0.963789,2.87135,1.92203,0.995766
27300,90,511,489,1000,0.0231098,-1.09844,10,0.0222855,0.978089,3.01761,1.97065,1.00213
27400,90,525,475,1000,0.0198518,-1.11901,10,0.0188281,0.966198,2.94476,1.97524,0.985801
27500,90,465,535,1000,0.0276648,-1.14819,10,0.0276607,0.967063,3.13118,2.16989,0.99514
27600,90,492,508,1000,0.0324994,-1.16615,10,0.0323486,0.958483,2.98374,2.05285,0.984789
27700,90,488,512,1000,0.0393939,-1.17778,10,0.0399985,0.94648,2.95287,2.18648,0.981264
27800,90,521,479,1000,0.0288007,-1.1826,10,0.0295596,0.967693,3.09405,1.91171,0.991015
27900,90,493,507,1000,0.0251525,-1.17442,10,0.0254079,0.969981,2.96349,2.09939,1.00183
28000,90,523,477,1000,0.0262771,-1.14211,10,0.0261483,0.935434,3.00382,2.0478,0.989645
28100,90,494,506,1000,0.0274414,-1.13216,10,0.0266575,0.964819,3.00202,2.04453,1.0028
28200,90,504,496,1000,0.031496,-1.10241,10,0.0333439,0.973885,3.11111,1.93056,1.00573
28300,90,513,487,1000,0.0422338,-1.09245,10,0.0442258,0.956497,2.88694,2.04288,1.00204
28400,90,509,491,1000,0.0359876,-1.06663,10,0.0354953,0.956505,3.09627,2.0334,0.988435
28500,90,513,487,1000,0.0361374,-1.11015,10,0.0361933,0.963772,3.07992,1.9922,0.997746
28600,90,492,508,1000,0.0354801,-1.06674,10,0.0339032,0.970081,3.21138,2.01829,1.00135
28700,90,493,507,1000,0.0367388,-1.01176,10,0.0352162,0.953097,2.98174,2.00609,0.985983
28800,90,507,493,1000,0.0372951,-0.997252,10,0.0370654,0.963186,3.00592,1.9073,1.01173
28900,90,493,507,1000,0.0286945,-1.01255,10,0.0280534,0.951951,3.10751,1.95943,0.988432
29000,90,500,500,1000,0.0301205,-0.968641,10,0.029433,0.986746,2.932,1.966,1.00454
29100,90,526,474,1000,0.0217178,-0.897831,10,0.0204314,0.972733,3.04753,1.95057,0.997073
29200,90,515,485,1000,0.0271114,-0.83597,10,0.0268076,0.982669,3.00583,2.04854,0.998898
29300,90,510,490,1000,0.0253836,-0.833792,10,0.0269268,0.995518,3.21961,1.88039,1.01882
29400,90,508,492,1000,0.030538,-0.823983,10,0.0297689,0.973231,3.05118,1.91142,0.998473
29500,90,492,508,1000,0.036572,-0.791232,10,0.0342971,0.962323,2.95325,1.96138,0.992226
29600,90,505,495,1000,0.030961,-0.825011,10,0.0323535,0.984718,3.23168,1.96634,1.00492
29700,90,512,488,1000,0.0135846,-0.796971,10,0.0151403,0.984967,3.19531,1.87891,1.00094
29800,90,507,493,1000,0.0267272,-0.843378,10,0.0268792,0.977699,3.02959,2.01775,1.00606
29900,90,514,486,1000,0.0265038,-0.852395,10,0.0249198,0.952704,2.91051,2.03113,0.990221
30000,90,500,500,1000,0.0396673,-0.879187,10,0.0397892,0.956304,2.868,2.116,1.00139
30100,90,494,506,1000,0.0375483,-0.904495,10,0.0403804,0.980407,3.09312,2.03036,1.01537
30200,90,517,483,1000,0.0236108,-0.929399,10,0.0241966,0.960319,2.91489,1.96712,0.984512
30300,90,501,499,1000,0.0323894,-0.895235,10,0.0323312,0.957595,3.01597,2.0519,0.994801
30400,90,492,508,1000,0.0347652,-0.916702,10,0.0351,0.958792,2.96545,2.02642,0.995098
30500,90,486,514,1000,0.0324991,-0.870312,10,0.0339107,0.971468,3.03909,1.8786,0.995472
30600,90,503,497,1000,0.0331462,-0.862289,10,0.0329274,0.97184,2.89463,1.91252,0.997033
30700,90,516,484,1000,0.0341317,-0.869977,10,0.0340403,0.978953,2.81395,2.00581,0.996051
30800,90,530,470,1000,0.0299129,-0.820798,10,0.0287284,0.970499,3.08302,1.86981,1.00349
30900,90,512,488,1000,0.0299693,-0.836226,10,0.0306018,0.993159,3.17578,1.81055,1.0053
31000,90,520,480,1000,0.0256984,-0.892793,10,0.0260157,0.979047,3.01923,1.98462,1.00359
31100,90,503,497,1000,0.0200609,-0.919027,10,0.019648,0.98489,3.05964,1.91054,1.00051
31200,90,512,488,1000,0.02571,-0.960728,10,0.0261398,0.980361,2.98633,1.94727,0.998541
31300,90,501,499,1000,0.0246662,-0.921957,10,0.0263225,0.992749,3.03393,2.002,1.00849
31400,90,498,502,1000,0.0270127,-0.920873,10,0.0289232,0.963641,3.04016,1.90562,0.989961
31500,90,513,487,1000,0.0310631,-0.869429,10,0.0309683,0.941626,3.02339,1.8616,0.986044
31600,90,515,485,1000,0.0293139,-0.873976,10,0.0300651,0.973411,2.94563,1.87184,1.00865
31700,90,491,509,1000,0.0265895,-0.816698,10,0.026184,0.979894,3.04277,2.00407,1.00423
31800,90,493,507,1000,0.0258564,-0.835204,10,0.0271697,0.984798,2.98783,1.96755,1.01282
31900,90,497,503,1000,0.0337154,-0.772567,10,0.033097,0.966186,3.00402,2.09658,1.0022
32000,90,504,496,1000,0.0268746,-0.748076,10,0.0278211,0.986207,3.10913,1.9881,0.993571
32100,90,527,473,1000,0.0200818,-0.742663,10,0.0196097,0.979189,3.10436,1.96584,1.01084
32200,90,510,490,1000,0.0204828,-0.764919,10,0.0198404,0.975239,3.07255,1.93137,0.999915
32300,90,516,484,1000,0.0249619,-0.835676,10,0.0235372,0.982374,3.06008,1.9438,1.00795
32400,90,462,538,1000,0.0307428,-0.85429,10,0.0289699,0.959588,2.97835,1.90043,0.998505
32500,90,505,495,1000,0.0222691,-0.805112,10,0.0190706,0.967817,2.96832,1.86535,0.990534
32600,90,494,506,1000,0.0264398,-0.803966,10,0.0262041,0.982522,3.02632,1.97773,1.00856
32700,90,487,513,1000,0.0303695,-0.792935,10,0.0327015,0.983355,3.08214,1.90965,1.00571
32800,90,492,508,1000,0.0340188,-0.774815,10,0.0340665,0.968296,2.99797,1.95732,0.994684
32900,90,465,535,1000,0.0317491,-0.842053,10,0.0313017,0.953347,2.9828,2.05806,0.99673
33000,90,473,527,1000,0.031965,-0.766224,10,0.0318171,0.979139,3.10782,1.95137,1.00977
33100,90,509,491,1000,0.0320792,-0.748089,10,0.0319831,0.966028,3.00982,2.1277,0.991919
33200,90,519,481,1000,0.0282146,-0.790841,10,0.0282006,0.985172,2.88439,2.04817,1.00011
33300,90,507,493,1000,0.0249724,-0.828311,10,0.0234916,0.999844,3.0572,1.84221,1.01215
33400,90,486,514,1000,0.0190274,-0.891701,10,0.0191048,0.969606,3.01029,2.02881,0.998488
33500,90,471,529,1000,0.0273061,-0.903221,10,0.0269558,0.95365,2.9448,1.9448,0.992651
33600,90,521,479,1000,0.0166401,-0.870054,10,0.0157671,0.977284,2.96737,1.88676,0.994066
33700,90,507,493,1000,0.0232908,-0.842241,10,0.0228096,0.963266,3.04734,2.05128,0.987747
33800,90,486,514,1000,0.0233289,-0.819896,10,0.0237311,0.958221,2.96502,1.98148,0.992382
33900,90,529,471,1000,0.0408621,-0.855537,10,0.0395395,0.957326,2.99055,2.00378,1.00154
34000,90,506,494,1000,0.038748,-0.856895,10,0.0411579,0.971025,3.04348,1.93281,0.992975
34100,90,511,489,1000,0.027968,-0.913107,10,0.0279397,0.964159,3.18004,2.02544,0.993311
34200,90,512,488,1000,0.0222032,-0.910802,10,0.0222217,0.955722,3.10742,2.10547,0.994994
34300,90,497,503,1000,0.0392698,-0.850669,10,0.0403976,0.965843,3.09054,2.03018,1.00936
34400,90,530,470,1000,0.0268795,-0.859733,10,0.0274832,0.97654,2.94528,2.08491,1.01838
34500,90,514,486,1000,0.0304315,-0.87492,10,0.0303399,0.981055,3.18093,1.89105,1.0005
34600,90,474,526,1000,0.0409204,-0.85342,10,0.0411491,0.967391,3.00422,2.07173,0.995305
34700,90,518,482,1000,0.0358099,-0.787414,10,0.0343589,0.964006,3.0695,2.06178,1.01186
34800,90,482,518,1000,0.0352969,-0.756093,10,0.0372851,0.986268,3.15975,1.96888,1.02202
34900,90,499,501,1000,0.0271887,-0.819391,10,0.0277749,0.955357,2.95992,1.87575,0.991495
35000,90,479,521,1000,0.0319248,-0.770694,10,0.0322578,0.960212,3.06889,2.00835,0.994467
35100,90,499,501,1000,0.0291182,-0.755362,10,0.0288015,0.956249,3.08417,1.8978,0.9771
35200,90,512,488,1000,0.0303632,-0.771439,10,0.0300158,0.983023,3.12695,1.95508,1.0102
35300,90,511,489,1000,0.0315209,-0.763321,10,0.0318614,0.962168,2.94521,2.04892,1.00901
35400,90,498,502,1000,0.0183314,-0.746791,10,0.018274,0.991448,3.0743,1.93574,1.0019
35500,90,510,490,1000,0.0203191,-0.812448,10,0.0201801,0.971857,3.0451,2.01176,0.999171
35600,90,518,482,1000,0.0361957,-0.801103,10,0.0369139,0.99032,3.06371,1.96139,1.02338
35700,90,457,543,1000,0.0323863,-0.850383,10,0.033342,0.972193,3.03501,1.91247,1.00901
35800,90,516,484,1000,0.0405611,-0.794402,10,0.0399261,0.972624,3.0814,2.03682,0.999033
35900,90,475,525,1000,0.0261917,-0.710827,10,0.0258843,0.953058,2.98947,1.99158,0.98887
36000,90,489,511,1000,0.0319397,-0.710977,10,0.0310946,0.944537,3.06339,1.8773,0.991784
36100,90,476,524,1000,0.0207297,-0.691697,10,0.0197345,0.981141,3.11765,2.04832,1.00495
36200,90,480,520,1000,0.0266069,-0.705932,10,0.0260351,0.963677,2.79792,1.95,1.00145
