Time,Rep,PopSizeF,PopSizeM,PopSize,avg_tau,avg_p,avg_chi,avg_t,avg_gamma,avg_surviving_offspring_per_mother,avg_dead_offspring_per_mother,avg_Res
0,9,500,500,1000,0,0,10,0,0.985269,3.046,1.938,0.987325
1,9,508,492,1000,0.000645015,0.000274624,10,0.000390344,1.01051,3.12992,1.7815,1.00292
2,9,480,520,1000,0.000814095,0.000163732,10,0.000830603,1.0102,3.14792,1.85417,0.994702
3,9,505,495,1000,0.000614418,-0.000290138,10,0.000704368,1.02052,3.15446,1.97624,1.01149
4,9,512,488,1000,0.000834842,-0.000616221,10,0.000961744,0.996857,3.11133,1.83789,1.00288
5,9,498,502,1000,0.00112592,-0.000885871,10,0.00101012,0.999056,3.28916,1.84739,0.998667
6,9,477,523,1000,0.00104167,-0.000141348,10,0.000967282,1.01462,3.09434,1.90776,1.0111
7,9,490,510,1000,0.00160304,-0.000564809,10,0.00127953,0.997924,3.14898,2.00816,0.984979
8,9,529,471,1000,0.00155819,-0.0004696,10,0.00148506,0.991597,3.12098,1.90359,0.993145
9,9,505,495,1000,0.00164428,-5.28395e-05,10,0.00188287,0.995583,3.02376,1.98218,0.996051
10,9,481,519,1000,0.00114634,0.000285236,10,0.000947939,0.995808,3.03534,1.89397,0.983208
11,9,475,525,1000,0.00148206,0.000434541,10,0.00170562,0.981888,3.01263,2.10737,0.989058
12,9,503,497,1000,0.00200148,0.00110858,10,0.00267295,0.980595,3.09543,1.89861,0.980198
13,9,482,518,1000,0.00284347,0.00125271,10,0.00302269,1.02417,3.26141,1.80913,1.01805
14,9,482,518,1000,0.00232931,0.00129179,10,0.00226794,0.995361,3.02697,1.93154,1.00753
15,9,530,470,1000,0.00296845,0.00154914,10,0.00313636,0.977304,3.03774,2.0717,0.985526
16,9,491,509,1000,0.0034121,0.00121752,10,0.00254165,0.981251,3.13849,1.85947,0.984415
17,9,518,482,1000,0.00274925,0.00119442,10,0.00279715,1.00195,3.01544,2.00386,1.00653
18,9,504,496,1000,0.0026874,2.58813e-05,10,0.00236923,0.995368,3.00198,1.79762,0.986552
19,9,487,513,1000,0.00290637,-0.000786483,10,0.00308368,1.00761,3.10472,1.95072,1.01318
20,9,494,506,1000,0.00309554,-0.000619803,10,0.00348213,1.0161,2.92105,2.04453,1.01849
21,9,503,497,1000,0.00371234,-0.000304842,10,0.00362782,0.998754,3.19483,1.93439,1.00223
22,9,474,526,1000,0.00328947,-0.000837075,10,0.00387954,0.999353,3.06329,1.81646,0.990918
23,9,470,530,1000,0.00277689,0.00128127,10,0.00274852,0.993114,3.05532,1.90638,0.998336
24,9,486,514,1000,0.00398701,0.00198527,10,0.00379192,0.993313,3.0144,1.87449,1.00162
25,9,482,518,1000,0.00389012,0.00332726,10,0.00346153,0.992807,2.97925,1.91494,1.00011
26,9,517,483,1000,0.00446592,0.00264063,10,0.00460438,1.01001,2.98259,1.88781,1.00585
27,9,492,508,1000,0.00430713,0.00237259,10,0.00387946,1.00451,3.14024,1.9126,0.992089
28,9,523,477,1000,0.00516803,0.00334191,10,0.00523299,0.979603,2.95411,1.97897,0.987416
29,9,481,519,1000,0.00499794,0.00301311,10,0.00481941,1.01999,3.13721,1.89605,1.01732
30,9,507,493,1000,0.00535249,0.00328631,10,0.0060682,0.988796,3.02959,1.9428,1.00161
31,9,472,528,1000,0.00469304,0.00369013,10,0.00478689,0.976628,2.95339,1.91525,0.998528
32,9,494,506,1000,0.00516895,0.00341517,10,0.00499178,0.974653,3.01417,1.83603,0.997109
33,9,515,485,1000,0.00483004,0.0047536,10,0.0047095,0.994943,3.18641,1.83107,0.995402
34,9,488,512,1000,0.00413668,0.00448058,10,0.00469608,1.02076,3.12705,1.91598,1.0047
35,9,501,499,1000,0.00434952,0.00612117,10,0.00358055,0.979676,3.19561,1.97405,0.990928
36,9,471,529,1000,0.00438808,0.00684577,10,0.00461037,0.998321,3,1.95329,0.998938
37,9,484,516,1000,0.00437221,0.00478637,10,0.0049555,0.98626,3.20248,1.96281,0.993635
38,9,506,494,1000,0.00394468,0.00599955,10,0.00430979,0.965196,2.89526,1.93281,0.98561
39,9,499,501,1000,0.0037973,0.00677663,10,0.00414372,1.01577,2.98597,1.76353,1.0227
40,9,489,511,1000,0.00459727,0.00867299,10,0.00501929,0.994576,3.14519,1.85276,1.01359
41,9,511,489,1000,0.00444193,0.00893964,10,0.00514284,0.994792,2.98434,1.96086,1.00719
42,9,495,505,1000,0.00439386,0.00921454,10,0.00395497,0.982482,3.06263,1.90707,0.987786
43,9,523,477,1000,0.00387748,0.00825274,10,0.00457771,0.988094,3.01147,1.97706,0.98922
44,9,499,501,1000,0.00493775,0.00817005,10,0.005058,0.991675,2.99198,1.87776,1.00511
45,9,498,502,1000,0.00453469,0.00912333,10,0.00454205,0.983441,3.03012,1.88554,0.991461
46,9,506,494,1000,0.00394981,0.00831448,10,0.00374437,1.00819,3.083,1.98221,1.00034
47,9,491,509,1000,0.00435682,0.00826144,10,0.00425557,0.998299,3.06721,2.02851,0.999244
48,9,490,510,1000,0.00474978,0.00681189,10,0.00479031,0.987101,3.13469,1.87143,0.996872
49,9,494,506,1000,0.00520295,0.00811488,10,0.00521911,0.985132,2.96761,1.95547,1.0051
50,9,513,487,1000,0.00652018,0.0121081,10,0.00678821,1.0189,3.05263,1.94152,1.02168
51,9,514,486,1000,0.00655106,0.0131999,10,0.00665677,0.996125,3.17315,1.92802,0.996326
52,9,511,489,1000,0.0060607,0.0118981,10,0.00664181,0.981104,3.11546,1.97652,0.988802
53,9,486,514,1000,0.00591085,0.0101201,10,0.00583354,0.9939,3.12346,2.01029,0.999303
54,9,476,524,1000,0.0056881,0.00857529,10,0.00585361,1.00274,2.92437,2.0084,1.00347
55,9,526,474,1000,0.00616527,0.00890563,10,0.00586957,0.985658,3.07605,1.92776,0.998798
56,9,500,500,1000,0.00661137,0.012747,10,0.00674452,0.99268,3.094,1.858,1.00435
57,9,476,524,1000,0.00649427,0.0138091,10,0.00598495,1.00668,3.07563,1.80882,1.0069
58,9,523,477,1000,0.00606861,0.0146027,10,0.00621379,0.983281,2.97897,1.94455,0.998427
59,9,522,478,1000,0.00547261,0.0133337,10,0.00490347,1.01912,3.16092,1.85441,1.01158
60,9,485,515,1000,0.0058106,0.0161718,10,0.00593284,0.986854,2.93814,1.93814,0.999682
61,9,477,523,1000,0.00591052,0.0164502,10,0.00538521,0.97793,2.99161,1.91614,0.993591
62,9,497,503,1000,0.00693834,0.0147391,10,0.0071891,0.985001,3.08048,2.00201,1.00168
63,9,495,505,1000,0.00704618,0.0151123,10,0.00795979,0.991659,3.01414,1.92323,1.008
64,9,492,508,1000,0.00749978,0.0194319,10,0.00680198,0.982679,2.94512,1.82927,0.99914
65,9,535,465,1000,0.00670243,0.0212063,10,0.00556285,0.972517,3.08411,2.00374,0.988184
66,9,493,507,1000,0.00836461,0.0198628,10,0.00803191,0.990015,3.16633,1.9716,0.991915
67,9,504,496,1000,0.00747833,0.0179031,10,0.00730254,0.998029,3.19444,1.92262,1.0005
68,9,513,487,1000,0.00679213,0.0168964,10,0.00669323,0.975056,2.77973,2.04094,0.990666
69,9,458,542,1000,0.00682821,0.0172592,10,0.00779236,0.999416,3.0917,1.84716,1.00317
70,9,496,504,1000,0.00626603,0.0157854,10,0.00680234,1.01506,3.12298,1.97581,1.00187
71,9,515,485,1000,0.00584746,0.0188538,10,0.00555927,0.983375,3.00388,1.8699,0.994666
72,9,506,494,1000,0.00618289,0.017147,10,0.00601193,0.982997,2.99012,2.02569,0.990365
73,9,488,512,1000,0.00721947,0.0187665,10,0.00653243,0.98164,3.02459,1.94262,0.989924
74,9,547,453,1000,0.00684593,0.0222676,10,0.00679934,0.982275,3.16088,2.03291,0.993697
75,9,496,504,1000,0.00742471,0.0189174,10,0.00637941,0.965194,3.01008,1.89718,0.975364
76,9,471,529,1000,0.00731593,0.0182519,10,0.00761995,1.01402,3.13588,1.81741,1.00809
77,9,499,501,1000,0.00831748,0.0223418,10,0.00829093,1.01672,3.26453,1.9499,1.00442
78,9,495,505,1000,0.00785107,0.022766,10,0.00869041,1.01033,3.04444,2.04242,1.01378
79,9,522,478,1000,0.00787286,0.0201922,10,0.00808828,0.992683,3.31226,1.90805,0.996226
80,9,513,487,1000,0.00843664,0.0235528,10,0.0083684,1.00247,3.13645,1.88304,1.00038
81,9,494,506,1000,0.00783817,0.0213565,10,0.00819728,0.999857,3.27126,1.92308,1.00545
82,9,508,492,1000,0.00752046,0.0246304,10,0.00704491,0.995119,3.0689,1.92323,1.00463
83,9,492,508,1000,0.00671858,0.0252313,10,0.00615982,1.00419,3.05081,1.87398,1.00638
84,9,495,505,1000,0.00717875,0.0223087,10,0.00803529,0.979771,3.10707,1.92525,0.995607
85,9,523,477,1000,0.00693106,0.0254444,10,0.00812558,1.03119,3.06501,1.83939,1.02119
86,9,507,493,1000,0.00792812,0.0305047,10,0.00747143,0.977723,3.01183,1.92899,0.994156
87,9,486,514,1000,0.00734795,0.0320444,10,0.00657869,1.00997,3.21399,1.96296,1.00049
88,9,496,504,1000,0.00660629,0.0330709,10,0.00606125,0.988757,2.95968,1.93347,0.999958
89,9,497,503,1000,0.00654883,0.0346391,10,0.00657045,0.998405,2.9497,1.8833,0.995175
90,9,491,509,1000,0.00665902,0.0356852,10,0.0066728,0.977724,3.01833,1.88798,0.987479
91,9,516,484,1000,0.0078512,0.0391519,10,0.00716783,0.990284,3.17636,1.9031,0.99768
92,9,494,506,1000,0.0074018,0.0369599,10,0.00652234,0.979145,3.02227,2.02632,0.989758
93,9,481,519,1000,0.00706731,0.0369142,10,0.00749838,0.991932,3.00624,1.93555,0.99055
94,9,525,475,1000,0.00689373,0.0358509,10,0.00650987,0.987146,3.06667,1.98476,1.00307
95,9,525,475,1000,0.00740982,0.0347579,10,0.00791527,0.986343,2.90095,1.93524,0.979219
96,9,475,525,1000,0.00799346,0.0399546,10,0.00785315,0.966075,3.13263,1.97474,0.985244
97,9,499,501,1000,0.00868846,0.0412307,10,0.00857393,1.00998,3.14028,1.86573,1.01498
98,9,517,483,1000,0.00924491,0.046462,10,0.00890074,0.990747,3.147,2.00193,0.999082
99,9,509,491,1000,0.00957805,0.0458123,10,0.0101136,0.98305,3.19253,2.03733,0.993162
100,9,499,501,1000,0.00949846,0.0450868,10,0.0092197,1.01192,3.02806,1.95992,1.01043
101,9,482,518,1000,0.00956308,0.0437849,10,0.00986275,0.995278,2.99378,1.89627,1.00325
102,9,513,487,1000,0.0103053,0.0406259,10,0.0103635,0.993026,3.11111,1.97271,0.998608
103,9,528,472,1000,0.0111825,0.0425825,10,0.0111971,0.988015,2.99242,1.89205,1.00029
104,9,497,503,1000,0.0116128,0.0484326,10,0.0113754,0.975622,3.01207,1.8672,0.995675
105,9,515,485,1000,0.0110934,0.0537617,10,0.0112976,0.991894,3.08155,1.92816,1.00057
106,9,457,543,1000,0.0119144,0.0595849,10,0.0128668,1.00497,3.29759,1.94092,1.00205
107,9,498,502,1000,0.0136645,0.0643407,10,0.0155205,0.986863,2.95984,1.95783,1.00316
108,9,515,485,1000,0.0133913,0.0595539,10,0.0134035,0.990238,3.0699,1.89709,1.01057
109,9,481,519,1000,0.0146071,0.0608095,10,0.0142861,0.988548,3.02703,1.89813,1.00825
110,9,476,524,1000,0.0133188,0.0654036,10,0.0134623,1.01067,3.06723,2.0021,1.01507
111,9,503,497,1000,0.0151418,0.065479,10,0.0160848,0.969142,2.93042,1.94036,0.989405
112,9,509,491,1000,0.0166685,0.0644738,10,0.0176637,0.97961,3.00786,1.88802,1.0057
113,9,493,507,1000,0.018234,0.0659785,10,0.0176467,0.985296,2.96552,1.99797,1.0001
114,9,498,502,1000,0.0213456,0.076162,10,0.020189,0.99422,3.0502,1.95382,1.00306
115,9,504,496,1000,0.0223219,0.0726551,10,0.0195847,0.964462,3.03571,2.00794,0.984534
116,9,495,505,1000,0.0232557,0.0764312,10,0.0232283,0.964415,3.10303,1.94141,0.984499
117,9,519,481,1000,0.0232446,0.0714702,10,0.0231451,0.966365,3.01734,1.98266,1.00069
118,9,491,509,1000,0.0265601,0.0794057,10,0.0280158,0.988043,3.01833,2.02444,1.0089
119,9,500,500,1000,0.0287255,0.0852028,10,0.0276428,0.947874,3.116,1.91,0.980902
120,9,485,515,1000,0.0298539,0.085878,10,0.0317228,0.971438,3.06598,1.88454,1.01261
121,9,505,495,1000,0.0308204,0.0854452,10,0.0323525,0.968822,3.09901,1.84356,1.01091
122,9,499,501,1000,0.0320621,0.0882934,10,0.0332072,0.972587,2.97996,2.01202,1.01162
123,9,502,498,1000,0.0340385,0.0892852,10,0.0349792,0.969024,3.0239,2.08566,1.00473
124,9,485,515,1000,0.0367776,0.0910025,10,0.0363737,0.971669,3.10515,1.99175,1.00073
125,9,496,504,1000,0.0393711,0.0888985,10,0.0382191,0.976199,3.03226,1.94153,1.00094
126,9,481,519,1000,0.0402189,0.094113,10,0.0399855,0.952078,3.12266,1.98129,0.991206
127,9,508,492,1000,0.0411829,0.0914797,10,0.0395935,0.971771,3.16339,1.97638,1.01129
128,9,499,501,1000,0.0420417,0.0935485,10,0.0423158,0.972224,3.09619,1.97395,1.00332
129,9,530,470,1000,0.0435408,0.0864573,10,0.0435105,0.979211,2.96226,1.95849,1.00145
130,9,546,454,1000,0.0445347,0.0851563,10,0.0461539,0.978479,2.94872,2.04396,1.01878
131,9,506,494,1000,0.0463183,0.0832437,10,0.0458986,0.933427,3.02569,2.00988,0.996195
132,9,502,498,1000,0.0496175,0.0795005,10,0.0511062,0.969577,3.05777,1.93028,1.00249
133,9,475,525,1000,0.0523756,0.0820187,10,0.0550146,0.952613,2.94105,2.08211,0.996963
134,9,497,503,1000,0.0547773,0.0859218,10,0.0582916,0.965927,3.03823,2.01408,1.0172
135,9,493,507,1000,0.0552851,0.0860459,10,0.05348,0.930652,2.98174,2.00811,0.997445
136,9,479,521,1000,0.0573445,0.0896803,10,0.0596399,0.961296,3.05637,2.0334,1.00998
137,9,501,499,1000,0.058415,0.0980879,10,0.0585165,0.945603,3.05788,2.02395,1.00733
138,9,497,503,1000,0.059783,0.105578,10,0.059208,0.937811,3.09256,1.98793,0.99721
139,9,497,503,1000,0.0619928,0.106464,10,0.0614901,0.923269,2.95775,1.96781,0.991375
140,9,488,512,1000,0.0646623,0.111649,10,0.0620401,0.910951,2.93443,2.10656,1.00135
141,9,521,479,1000,0.0655305,0.114237,10,0.066969,0.932129,3.08637,2.01919,1.00195
142,9,510,490,1000,0.0706923,0.119499,10,0.0701301,0.927689,3.05882,2.06275,1.00817
143,9,521,479,1000,0.0699943,0.120626,10,0.0676572,0.926416,2.98656,1.99232,0.987608
144,9,478,522,1000,0.0705882,0.122579,10,0.0718754,0.92439,2.99791,2.03975,0.99416
145,9,508,492,1000,0.0744145,0.12609,10,0.0741454,0.94835,2.93701,1.97244,1.00791
146,9,501,499,1000,0.0753392,0.127308,10,0.0749931,0.910355,3.08782,2.0519,0.997009
147,9,503,497,1000,0.0728664,0.134728,10,0.0715812,0.9153,2.96024,2.03976,0.995999
148,9,482,518,1000,0.071949,0.135657,10,0.070935,0.910022,2.87552,1.99378,0.986502
149,9,519,481,1000,0.0750702,0.138283,10,0.0755607,0.937004,3.07707,1.90559,0.997167
150,9,471,529,1000,0.0767914,0.140393,10,0.0764839,0.90948,2.92994,1.96178,0.980299
151,9,484,516,1000,0.0771938,0.141029,10,0.0750638,0.92251,2.89463,1.96074,1.00573
152,9,481,519,1000,0.0800546,0.14909,10,0.0803743,0.928813,3.02703,2.11227,1.00858
153,9,479,521,1000,0.0820558,0.153334,10,0.085179,0.932673,2.99791,1.93946,1.01072
154,9,513,487,1000,0.0851749,0.158992,10,0.0844347,0.906733,2.98441,2.0078,0.998615
155,9,506,494,1000,0.0883422,0.159047,10,0.0872211,0.907383,2.86561,2.09684,0.991962
156,9,481,519,1000,0.0924959,0.155749,10,0.0931163,0.930005,2.99376,1.89813,1.00658
157,9,510,490,1000,0.0932431,0.155193,10,0.0946304,0.921967,2.99804,2.03725,1.01263
158,9,478,522,1000,0.093032,0.154976,10,0.0925977,0.903198,3.06904,2.10042,0.996944
159,9,512,488,1000,0.0949195,0.160394,10,0.0981579,0.918503,2.88086,2.21094,1.0095
160,9,482,518,1000,0.098851,0.159731,10,0.0970503,0.879413,2.98133,2,0.993002
161,9,516,484,1000,0.100625,0.163571,10,0.102069,0.908298,2.94186,1.9593,0.998459
162,9,489,511,1000,0.102727,0.163183,10,0.101743,0.88861,2.96933,2.05726,0.988785
163,9,496,504,1000,0.103565,0.165402,10,0.104071,0.919729,2.97581,1.91331,1.0186
164,9,494,506,1000,0.106572,0.167009,10,0.108826,0.902102,3.01822,1.93522,0.996838
165,9,478,522,1000,0.109369,0.168345,10,0.1087,0.878331,3.03975,2.01674,0.996123
166,9,520,480,1000,0.109944,0.169732,10,0.112058,0.902871,2.97308,1.94808,0.995198
167,9,500,500,1000,0.114388,0.172724,10,0.11617,0.882002,3.056,2.126,0.999892
168,9,519,481,1000,0.115923,0.173852,10,0.115603,0.885585,2.93256,2.01734,1.00397
169,9,499,501,1000,0.11888,0.174331,10,0.121221,0.901723,2.96393,2.02204,1.01729
170,9,479,521,1000,0.121824,0.174242,10,0.122771,0.882867,3.00418,2.01879,0.987383
171,9,508,492,1000,0.12284,0.177371,10,0.125585,0.89455,2.89173,2.09252,1.01238
172,9,485,515,1000,0.124296,0.174593,10,0.126208,0.89367,3.07423,2.00619,1.00788
173,9,498,502,1000,0.126505,0.173423,10,0.122837,0.861505,2.93574,2.13052,0.991139
174,9,511,489,1000,0.127365,0.174942,10,0.129509,0.888268,2.85323,2.00587,1.00773
175,9,507,493,1000,0.127043,0.174928,10,0.128537,0.877435,2.8146,2.14398,0.99812
176,9,512,488,1000,0.127866,0.176452,10,0.125964,0.864907,2.94336,2.00195,1.00742
177,9,496,504,1000,0.129472,0.177765,10,0.130445,0.88205,2.82863,2.22984,1.00954
178,9,495,505,1000,0.131085,0.17895,10,0.128914,0.852923,2.80404,2.15354,0.98611
179,9,532,468,1000,0.132522,0.179844,10,0.132097,0.866483,2.9718,2.10338,0.996063
180,9,515,485,1000,0.133552,0.183707,10,0.133318,0.858785,2.76505,2.12621,0.993788
181,9,520,480,1000,0.133329,0.18559,10,0.134807,0.872044,2.95962,1.96923,1.00822
182,9,509,491,1000,0.134491,0.187121,10,0.132723,0.852325,2.93713,2.14145,0.988423
183,9,516,484,1000,0.135168,0.18592,10,0.139398,0.88457,2.98256,1.87403,1.01468
184,9,490,510,1000,0.136033,0.187204,10,0.137874,0.876239,2.93061,2.06327,1.00838
185,9,519,481,1000,0.136646,0.190142,10,0.136588,0.85814,2.88247,2.05202,1.00974
186,9,497,503,1000,0.138133,0.188145,10,0.136213,0.84758,2.97586,1.97787,1.00249
187,9,488,512,1000,0.137834,0.188483,10,0.135007,0.844474,2.79098,2.17623,0.99241
188,9,523,477,1000,0.137629,0.188944,10,0.136246,0.850283,2.86807,2.10707,0.99898
189,9,473,527,1000,0.137253,0.190566,10,0.137384,0.867778,2.81395,2.01268,0.993845
190,9,523,477,1000,0.138032,0.188891,10,0.13759,0.851846,2.95793,2.15296,0.990517
191,9,520,480,1000,0.1368,0.189061,10,0.134775,0.857806,2.87115,2.10385,0.999567
192,9,510,490,1000,0.137074,0.192283,10,0.135052,0.849296,2.90196,2.17451,0.986017
193,9,514,486,1000,0.137444,0.192798,10,0.137574,0.857181,2.98249,2.14786,0.996897
194,9,530,470,1000,0.139472,0.192897,10,0.143577,0.88205,2.98113,1.99623,1.00854
195,9,487,513,1000,0.140042,0.193533,10,0.143003,0.879819,2.92402,2.02875,1.0087
196,9,512,488,1000,0.139701,0.197028,10,0.137903,0.846595,2.9707,2.06836,0.996561
197,9,494,506,1000,0.141244,0.1975,10,0.139764,0.856818,2.91093,2.07692,0.985494
198,9,514,486,1000,0.143202,0.196677,10,0.143423,0.85449,2.70817,2.02529,0.998465
199,9,500,500,1000,0.143455,0.19689,10,0.143756,0.856318,3.03,2.09,1.00258
200,9,496,504,1000,0.145115,0.19813,10,0.144233,0.851762,2.79032,2.13911,0.99428
201,9,504,496,1000,0.148225,0.199269,10,0.150998,0.863857,2.94841,2.10516,0.997301
202,9,509,491,1000,0.147885,0.198888,10,0.148284,0.852157,3.01375,2.11198,1.00466
203,9,472,528,1000,0.147162,0.197624,10,0.150672,0.876913,2.98305,1.92797,1.0182
204,9,475,525,1000,0.147817,0.197068,10,0.148957,0.853619,2.92211,2.11789,1.0022
205,9,480,520,1000,0.148135,0.198031,10,0.148845,0.856749,2.75833,2,1.00943
206,9,506,494,1000,0.146326,0.198388,10,0.147994,0.864826,3.02767,2.08893,1.00611
207,9,499,501,1000,0.147067,0.198863,10,0.145027,0.840438,2.89579,2.09018,0.994154
208,9,503,497,1000,0.146276,0.200701,10,0.146206,0.855427,3,2.00994,0.999525
209,9,509,491,1000,0.146149,0.201773,10,0.14254,0.837432,2.92534,2.0609,0.992787
210,9,480,520,1000,0.145054,0.201288,10,0.143417,0.849978,2.98333,2.025,0.998022
211,9,490,510,1000,0.145864,0.204898,10,0.143697,0.849016,3.02449,2.05306,0.987097
212,9,492,508,1000,0.146719,0.205271,10,0.147308,0.855935,3.02236,2.02439,0.995063
213,9,494,506,1000,0.147322,0.20729,10,0.147779,0.856217,2.88664,2.02834,1.00961
214,9,508,492,1000,0.147407,0.209575,10,0.1472,0.857635,3.10236,2.15748,1.00858
215,9,508,492,1000,0.147911,0.208189,10,0.147102,0.844387,2.95079,2.12008,0.987114
216,9,491,509,1000,0.14832,0.207707,10,0.149907,0.861294,2.90224,2.00611,1.00752
217,9,501,499,1000,0.148367,0.206813,10,0.148887,0.853738,2.96407,2.05589,0.997784
218,9,493,507,1000,0.149314,0.211912,10,0.145261,0.824875,2.85193,2.13996,0.977881
219,9,491,509,1000,0.150117,0.211549,10,0.153375,0.860469,2.92057,1.93686,1.00772
220,9,517,483,1000,0.150627,0.212229,10,0.152284,0.855413,2.94971,2.08124,1.0081
221,9,488,512,1000,0.150695,0.213734,10,0.150027,0.847253,2.80328,2.22541,0.997285
222,9,498,502,1000,0.152037,0.212947,10,0.151338,0.848945,2.87751,2.22289,0.999496
223,9,492,508,1000,0.151277,0.211356,10,0.148066,0.836504,2.80691,2.04675,0.993217
224,9,500,500,1000,0.152179,0.212647,10,0.151289,0.842214,2.78,2.03,0.99698
225,9,508,492,1000,0.156305,0.213669,10,0.159897,0.86584,2.87795,1.96063,1.01764
226,9,466,534,1000,0.157619,0.214421,10,0.160805,0.860179,2.97425,2.13305,1.00671
227,9,481,519,1000,0.15753,0.217855,10,0.163233,0.865747,2.94802,2.04158,1.01742
228,9,525,475,1000,0.159597,0.220037,10,0.159871,0.843482,2.92571,2.15238,0.98409
229,9,468,532,1000,0.160167,0.220862,10,0.160594,0.843527,2.99359,2.09829,0.997714
230,9,496,504,1000,0.161967,0.220851,10,0.161908,0.835107,2.73992,2.10484,1.00025
231,9,492,508,1000,0.16308,0.222533,10,0.166246,0.853947,2.90041,1.96748,1.00849
232,9,496,504,1000,0.1639,0.225928,10,0.161446,0.81969,2.91734,2.12702,0.980675
233,9,501,499,1000,0.162812,0.228242,10,0.164581,0.848482,2.99601,1.99202,1.00355
234,9,479,521,1000,0.164125,0.228221,10,0.160739,0.820499,2.82255,2.06054,0.987799
235,9,476,524,1000,0.164586,0.229946,10,0.16623,0.841992,2.94958,2.04832,1.00081
236,9,494,506,1000,0.165037,0.227886,10,0.166513,0.836561,2.90486,2.13968,0.996394
237,9,488,512,1000,0.166684,0.229095,10,0.168377,0.835223,2.91598,2.08402,1.00538
238,9,530,470,1000,0.166731,0.229213,10,0.171477,0.847891,2.87358,2.16038,1.01889
239,9,494,506,1000,0.166934,0.232293,10,0.165169,0.827114,2.83806,2.25709,1.00094
240,9,515,485,1000,0.168713,0.23346,10,0.17044,0.83411,2.76699,2.13592,1.00546
241,9,495,505,1000,0.170631,0.231946,10,0.169784,0.823408,2.88283,2.12323,1.00438
242,9,487,513,1000,0.173331,0.238123,10,0.171261,0.817599,3.01848,2.17659,0.991039
243,9,508,492,1000,0.175509,0.240724,10,0.177932,0.841759,2.95669,2.10433,1.01857
244,9,482,518,1000,0.175373,0.24336,10,0.178172,0.835247,2.84855,2.07261,1.00013
245,9,486,514,1000,0.175641,0.244156,10,0.178527,0.831713,3.00412,2.03704,1.00212
246,9,492,508,1000,0.17548,0.243115,10,0.17682,0.82451,2.89634,2.09756,1.0069
247,9,509,491,1000,0.176773,0.246189,10,0.171851,0.80672,2.81729,2.2279,0.993826
248,9,522,478,1000,0.177998,0.247223,10,0.175004,0.812418,2.84674,2.18199,0.997649
249,9,490,510,1000,0.180716,0.247664,10,0.180062,0.820693,2.87755,2.12449,0.990279
250,9,505,495,1000,0.182639,0.249499,10,0.184705,0.827702,2.88911,2.05149,1.00051
251,9,505,495,1000,0.18525,0.249506,10,0.183578,0.802674,2.76634,2.16832,0.995924
252,9,483,517,1000,0.189772,0.247743,10,0.193762,0.824361,2.88406,2.20497,1.00054
253,9,504,496,1000,0.1931,0.250506,10,0.191738,0.792816,2.82738,2.19643,0.990443
254,9,463,537,1000,0.194769,0.252171,10,0.193068,0.803731,2.79698,2.24622,1.00428
255,9,518,482,1000,0.197114,0.255227,10,0.196275,0.80033,2.70463,2.25676,1.00364
256,9,496,504,1000,0.200817,0.260573,10,0.19895,0.799538,2.83669,2.11089,1.01323
257,9,515,485,1000,0.200999,0.263609,10,0.203102,0.807807,2.8233,2.25243,1.00439
258,9,514,486,1000,0.202353,0.259518,10,0.2042,0.80348,2.7607,2.11479,1.00393
259,9,519,481,1000,0.204167,0.265638,10,0.206459,0.805763,2.9422,2.14258,1.01573
260,9,507,493,1000,0.206151,0.269845,10,0.211784,0.816357,2.89744,2.05917,1.01075
261,9,492,508,1000,0.208372,0.269854,10,0.208684,0.791109,2.79675,2.16057,1.01165
262,9,496,504,1000,0.210888,0.271205,10,0.206176,0.773455,2.9496,2.30444,0.997768
263,9,516,484,1000,0.211714,0.271392,10,0.211702,0.792401,2.76163,2.19574,1.0062
264,9,502,498,1000,0.212279,0.2756,10,0.207941,0.775332,2.73307,2.33665,0.992569
265,9,485,515,1000,0.212671,0.275519,10,0.210488,0.777459,2.78144,2.18763,0.991894
266,9,489,511,1000,0.214017,0.278201,10,0.216264,0.793645,2.99796,2.21677,0.992994
267,9,487,513,1000,0.21491,0.278478,10,0.217132,0.799304,2.89733,2.15195,1.01539
268,9,537,463,1000,0.216348,0.279018,10,0.213482,0.774623,2.88268,2.1527,0.995667
269,9,519,481,1000,0.21535,0.279396,10,0.217444,0.790877,2.75337,2.14066,1.009
270,9,503,497,1000,0.219202,0.280545,10,0.218063,0.776546,2.78131,2.05368,0.987144
271,9,505,495,1000,0.220057,0.284064,10,0.216592,0.769868,2.86139,2.24158,0.98203
272,9,524,476,1000,0.222552,0.285895,10,0.220883,0.767019,2.83969,2.21374,0.991369
273,9,478,522,1000,0.223091,0.288001,10,0.223243,0.77465,2.83054,2.16946,1.0001
274,9,510,490,1000,0.225156,0.289688,10,0.225788,0.781794,2.68824,2.20588,0.994223
275,9,499,501,1000,0.225886,0.293072,10,0.224686,0.773155,2.75752,2.16834,1.00773
276,9,510,490,1000,0.228382,0.299163,10,0.225806,0.763826,2.73725,2.19216,0.98113
277,9,482,518,1000,0.231529,0.301659,10,0.227068,0.75469,2.77801,2.28423,0.992196
278,9,483,517,1000,0.231445,0.303364,10,0.227888,0.7586,2.71843,2.26294,0.983137
279,9,480,520,1000,0.231576,0.30411,10,0.233388,0.778922,2.88958,2.15833,1.0109
280,9,486,514,1000,0.233178,0.30326,10,0.235904,0.768963,2.78395,2.33128,0.997272
